File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13Q1_006__250m_16_days_NDVI_doy2004209_aid0001,_250m_16_days_NDVI,aid0001,2004-07-27,76503.0,0.1269,0.8934,"(0.1269,0.8934)",0.4854696,0.1477673,0.0218352,0.5916,0.8934,0.4822,0.1269,0.3767
MOD13Q1_006__250m_16_days_NDVI_doy2004225_aid0001,_250m_16_days_NDVI,aid0001,2004-08-12,76503.0,0.1366,0.8799,"(0.1366,0.8799)",0.4671734,0.1404021,0.0197127,0.5633,0.8581,0.4639,0.1366,0.3665
MOD13Q1_006__250m_16_days_NDVI_doy2004241_aid0001,_250m_16_days_NDVI,aid0001,2004-08-28,76503.0,0.1362,0.868,"(0.1362,0.868)",0.465924,0.1364412,0.0186162,0.5598,0.8462,0.4672,0.1362,0.3683
MOD13Q1_006__250m_16_days_NDVI_doy2004257_aid0001,_250m_16_days_NDVI,aid0001,2004-09-13,76482.0,0.0279,0.979,"(0.0279,0.979)",0.4612002,0.1472543,0.0216838,0.5655,0.8772,0.4625,0.0279,0.3504
MOD13Q1_006__250m_16_days_NDVI_doy2004273_aid0001,_250m_16_days_NDVI,aid0001,2004-09-29,76491.0,0.0089,0.975,"(0.0089,0.975)",0.542282,0.1465681,0.0214822,0.6594,0.975,0.5505,0.0861,0.4297
MOD13Q1_006__250m_16_days_NDVI_doy2004289_aid0001,_250m_16_days_NDVI,aid0001,2004-10-15,75907.0,-0.0071,0.9985,"(-0.0071,0.9985)",0.466859,0.2110818,0.0445555,0.635,0.9985,0.4582,-0.0071,0.30595
MOD13Q1_006__250m_16_days_NDVI_doy2004305_aid0001,_250m_16_days_NDVI,aid0001,2004-10-31,76183.0,0.0112,0.9984,"(0.0112,0.9984)",0.5847846,0.15658,0.0245173,0.7037,0.9984,0.5889,0.1521,0.48305
MOD13Q1_006__250m_16_days_NDVI_doy2004321_aid0001,_250m_16_days_NDVI,aid0001,2004-11-16,75934.0,0.0074,0.9986,"(0.0074,0.9986)",0.542034,0.173545,0.0301179,0.6622,0.9913,0.5451,0.1133,0.442625
MOD13Q1_006__250m_16_days_NDVI_doy2004337_aid0001,_250m_16_days_NDVI,aid0001,2004-12-02,76095.0,-0.0182,0.9994,"(-0.0182,0.9994)",0.5840381,0.181159,0.0328186,0.732,0.9994,0.5907,0.0695,0.467
MOD13Q1_006__250m_16_days_NDVI_doy2004353_aid0001,_250m_16_days_NDVI,aid0001,2004-12-18,76503.0,0.1787,0.9941,"(0.1787,0.9941)",0.6495154,0.1213341,0.014722,0.7513,0.9941,0.656,0.2651,0.5568
MOD13Q1_006__250m_16_days_NDVI_doy2005001_aid0001,_250m_16_days_NDVI,aid0001,2005-01-01,76443.0,0.0096,0.9859,"(0.0096,0.9859)",0.642626,0.1198536,0.0143649,0.7425,0.9859,0.6472,0.2686,0.5524
MOD13Q1_006__250m_16_days_NDVI_doy2005017_aid0001,_250m_16_days_NDVI,aid0001,2005-01-17,75763.0,0.0117,0.9992,"(0.0117,0.9992)",0.5033514,0.2232953,0.0498608,0.6947,0.9992,0.509,0.0117,0.3292
MOD13Q1_006__250m_16_days_NDVI_doy2005033_aid0001,_250m_16_days_NDVI,aid0001,2005-02-02,75664.0,-0.0171,0.9977,"(-0.0171,0.9977)",0.4730722,0.2111347,0.0445779,0.6286,0.9977,0.4909,-0.0171,0.3227
MOD13Q1_006__250m_16_days_NDVI_doy2005049_aid0001,_250m_16_days_NDVI,aid0001,2005-02-18,75951.0,0.0219,0.9992,"(0.0219,0.9992)",0.6138942,0.1768666,0.0312818,0.766,0.9992,0.6182,0.0796,0.4914
MOD13Q1_006__250m_16_days_NDVI_doy2005065_aid0001,_250m_16_days_NDVI,aid0001,2005-03-06,75955.0,-0.0925,0.9989,"(-0.0925,0.9989)",0.3326432,0.1931953,0.0373244,0.4396,0.8155,0.303,-0.0925,0.1889
MOD13Q1_006__250m_16_days_NDVI_doy2005081_aid0001,_250m_16_days_NDVI,aid0001,2005-03-22,75657.0,-0.0175,0.9994,"(-0.0175,0.9994)",0.554383,0.1999829,0.0399932,0.6929,0.9994,0.5865,0.1012,0.4562
MOD13Q1_006__250m_16_days_NDVI_doy2005097_aid0001,_250m_16_days_NDVI,aid0001,2005-04-07,76503.0,0.2059,0.8912,"(0.2059,0.8912)",0.6228111,0.1408497,0.0198387,0.7537,0.8912,0.6185,0.2059,0.4992
MOD13Q1_006__250m_16_days_NDVI_doy2005113_aid0001,_250m_16_days_NDVI,aid0001,2005-04-23,76487.0,0.1621,0.98,"(0.1621,0.98)",0.6384824,0.1316494,0.0173316,0.7574,0.98,0.6364,0.2,0.5296
MOD13Q1_006__250m_16_days_NDVI_doy2005129_aid0001,_250m_16_days_NDVI,aid0001,2005-05-09,76503.0,0.193,0.8765,"(0.193,0.8765)",0.6127017,0.1425206,0.0203121,0.7444,0.8765,0.6083,0.193,0.4907
MOD13Q1_006__250m_16_days_NDVI_doy2005145_aid0001,_250m_16_days_NDVI,aid0001,2005-05-25,76503.0,0.1706,0.8792,"(0.1706,0.8792)",0.5965762,0.1475847,0.0217812,0.7286,0.8792,0.5946,0.1706,0.4749
MOD13Q1_006__250m_16_days_NDVI_doy2005161_aid0001,_250m_16_days_NDVI,aid0001,2005-06-10,76503.0,0.1679,0.9197,"(0.1679,0.9197)",0.5857474,0.1470262,0.0216167,0.7139,0.9197,0.5845,0.1679,0.4669
MOD13Q1_006__250m_16_days_NDVI_doy2005177_aid0001,_250m_16_days_NDVI,aid0001,2005-06-26,76503.0,0.1465,0.8708,"(0.1465,0.8708)",0.5389128,0.1500862,0.0225259,0.6615,0.8708,0.5367,0.1465,0.4222
MOD13Q1_006__250m_16_days_NDVI_doy2005193_aid0001,_250m_16_days_NDVI,aid0001,2005-07-12,76503.0,0.1425,0.8764,"(0.1425,0.8764)",0.50595,0.1474542,0.0217428,0.6191,0.8764,0.5019,0.1425,0.3955
MOD13Q1_006__250m_16_days_NDVI_doy2005209_aid0001,_250m_16_days_NDVI,aid0001,2005-07-28,76503.0,0.1332,0.872,"(0.1332,0.872)",0.4755376,0.1451573,0.0210706,0.5801,0.872,0.473,0.1332,0.3712
MOD13Q1_006__250m_16_days_NDVI_doy2005225_aid0001,_250m_16_days_NDVI,aid0001,2005-08-13,76503.0,0.136,0.8737,"(0.136,0.8737)",0.4514758,0.136755,0.0187019,0.5443,0.8296,0.4481,0.136,0.3536
MOD13Q1_006__250m_16_days_NDVI_doy2005241_aid0001,_250m_16_days_NDVI,aid0001,2005-08-29,76503.0,0.1427,0.8496,"(0.1427,0.8496)",0.4483121,0.1293163,0.0167227,0.5344,0.8016,0.4458,0.1427,0.35625
MOD13Q1_006__250m_16_days_NDVI_doy2005257_aid0001,_250m_16_days_NDVI,aid0001,2005-09-14,76503.0,0.1498,0.8401,"(0.1498,0.8401)",0.4479525,0.1254541,0.0157387,0.5325,0.7918,0.4487,0.1498,0.3596
MOD13Q1_006__250m_16_days_NDVI_doy2005273_aid0001,_250m_16_days_NDVI,aid0001,2005-09-30,76495.0,0.0444,0.9788,"(0.0444,0.9788)",0.4689291,0.1331655,0.0177331,0.5647,0.8573,0.4703,0.0749,0.3682
MOD13Q1_006__250m_16_days_NDVI_doy2005289_aid0001,_250m_16_days_NDVI,aid0001,2005-10-16,76430.0,0.0637,0.9971,"(0.0637,0.9971)",0.5215353,0.1196775,0.0143227,0.6079,0.8633,0.5249,0.1787,0.4362
MOD13Q1_006__250m_16_days_NDVI_doy2005305_aid0001,_250m_16_days_NDVI,aid0001,2005-11-01,76464.0,0.0505,0.9962,"(0.0505,0.9962)",0.5348617,0.127337,0.0162147,0.6245,0.8933,0.5283,0.1746,0.4443
MOD13Q1_006__250m_16_days_NDVI_doy2005321_aid0001,_250m_16_days_NDVI,aid0001,2005-11-17,76287.0,-0.0055,0.9943,"(-0.0055,0.9943)",0.5511465,0.1562284,0.0244073,0.6709,0.9943,0.5519,0.1014,0.4431
MOD13Q1_006__250m_16_days_NDVI_doy2005337_aid0001,_250m_16_days_NDVI,aid0001,2005-12-03,76221.0,0.0108,0.9991,"(0.0108,0.9991)",0.6099984,0.1488509,0.0221566,0.7285,0.9991,0.6163,0.1885,0.5125
MOD13Q1_006__250m_16_days_NDVI_doy2005353_aid0001,_250m_16_days_NDVI,aid0001,2005-12-19,76502.0,0.0113,0.9985,"(0.0113,0.9985)",0.6005307,0.1507474,0.0227248,0.7213,0.9985,0.6028,0.1716,0.5014
MOD13Q1_006__250m_16_days_NDVI_doy2006001_aid0001,_250m_16_days_NDVI,aid0001,2006-01-01,76471.0,0.0415,0.9966,"(0.0415,0.9966)",0.6135944,0.1417581,0.0200954,0.7427,0.9966,0.6101,0.1266,0.4959
MOD13Q1_006__250m_16_days_NDVI_doy2006017_aid0001,_250m_16_days_NDVI,aid0001,2006-01-17,75659.0,0.0037,0.9986,"(0.0037,0.9986)",0.540089,0.2041255,0.0416672,0.7032,0.9986,0.5443,0.0037,0.4094
MOD13Q1_006__250m_16_days_NDVI_doy2006033_aid0001,_250m_16_days_NDVI,aid0001,2006-02-02,76478.0,0.028,0.9865,"(0.028,0.9865)",0.6200699,0.149848,0.0224544,0.760175,0.9865,0.614,0.1186,0.4918
MOD13Q1_006__250m_16_days_NDVI_doy2006049_aid0001,_250m_16_days_NDVI,aid0001,2006-02-18,76283.0,0.024,0.9995,"(0.024,0.9995)",0.6567349,0.1540207,0.0237224,0.7775,0.9995,0.6762,0.2589,0.57
MOD13Q1_006__250m_16_days_NDVI_doy2006065_aid0001,_250m_16_days_NDVI,aid0001,2006-03-06,75987.0,0.0187,0.9993,"(0.0187,0.9993)",0.5652781,0.184459,0.0340251,0.72,0.9993,0.5691,0.0439,0.4495
MOD13Q1_006__250m_16_days_NDVI_doy2006081_aid0001,_250m_16_days_NDVI,aid0001,2006-03-22,75680.0,-0.0012,0.9989,"(-0.0012,0.9989)",0.4897328,0.2042864,0.0417329,0.6427,0.9989,0.4924,-0.0012,0.35
MOD13Q1_006__250m_16_days_NDVI_doy2006097_aid0001,_250m_16_days_NDVI,aid0001,2006-04-07,75685.0,0.0143,0.9995,"(0.0143,0.9995)",0.3989572,0.2048029,0.0419442,0.5471,0.9995,0.3738,0.0143,0.2334
MOD13Q1_006__250m_16_days_NDVI_doy2006113_aid0001,_250m_16_days_NDVI,aid0001,2006-04-23,76231.0,0.0153,0.9993,"(0.0153,0.9993)",0.6334792,0.1547121,0.0239358,0.76035,0.9993,0.6419,0.1968,0.5349
MOD13Q1_006__250m_16_days_NDVI_doy2006129_aid0001,_250m_16_days_NDVI,aid0001,2006-05-09,76284.0,0.0247,0.9992,"(0.0247,0.9992)",0.6355572,0.1456427,0.0212118,0.7645,0.9992,0.6376,0.1729,0.5278
MOD13Q1_006__250m_16_days_NDVI_doy2006145_aid0001,_250m_16_days_NDVI,aid0001,2006-05-25,76503.0,0.178,0.9219,"(0.178,0.9219)",0.6110297,0.1437563,0.0206659,0.7431,0.9219,0.6074,0.178,0.4881
MOD13Q1_006__250m_16_days_NDVI_doy2006161_aid0001,_250m_16_days_NDVI,aid0001,2006-06-10,76503.0,0.1627,0.8632,"(0.1627,0.8632)",0.56825,0.1503834,0.0226152,0.7007,0.8632,0.5646,0.1627,0.4419
MOD13Q1_006__250m_16_days_NDVI_doy2006177_aid0001,_250m_16_days_NDVI,aid0001,2006-06-26,76503.0,0.1369,0.8706,"(0.1369,0.8706)",0.540563,0.1502883,0.0225866,0.6656,0.8706,0.539,0.1369,0.4215
MOD13Q1_006__250m_16_days_NDVI_doy2006193_aid0001,_250m_16_days_NDVI,aid0001,2006-07-12,76503.0,0.146,0.873,"(0.146,0.873)",0.5111114,0.147356,0.0217138,0.6268,0.873,0.5064,0.146,0.3974
MOD13Q1_006__250m_16_days_NDVI_doy2006209_aid0001,_250m_16_days_NDVI,aid0001,2006-07-28,76503.0,0.1341,0.8788,"(0.1341,0.8788)",0.4914408,0.145742,0.0212407,0.6001,0.8788,0.4882,0.1341,0.3839
MOD13Q1_006__250m_16_days_NDVI_doy2006225_aid0001,_250m_16_days_NDVI,aid0001,2006-08-13,76503.0,0.1377,0.8774,"(0.1377,0.8774)",0.4712167,0.137566,0.0189244,0.5671,0.8583,0.4661,0.1377,0.3723
MOD13Q1_006__250m_16_days_NDVI_doy2006241_aid0001,_250m_16_days_NDVI,aid0001,2006-08-29,76503.0,0.144,0.8923,"(0.144,0.8923)",0.473105,0.1411724,0.0199296,0.5694,0.8675,0.4689,0.144,0.3705
MOD13Q1_006__250m_16_days_NDVI_doy2006257_aid0001,_250m_16_days_NDVI,aid0001,2006-09-14,76503.0,0.15,0.9764,"(0.15,0.9764)",0.484186,0.1359524,0.0184831,0.5807,0.8728,0.4838,0.15,0.3855
MOD13Q1_006__250m_16_days_NDVI_doy2006273_aid0001,_250m_16_days_NDVI,aid0001,2006-09-30,76452.0,0.0372,0.9796,"(0.0372,0.9796)",0.5171291,0.1375828,0.018929,0.6191,0.9195,0.5276,0.1198,0.4188
MOD13Q1_006__250m_16_days_NDVI_doy2006289_aid0001,_250m_16_days_NDVI,aid0001,2006-10-16,76335.0,-0.0056,0.9986,"(-0.0056,0.9986)",0.5568387,0.1694998,0.0287302,0.68945,0.9986,0.5731,0.0491,0.43235
MOD13Q1_006__250m_16_days_NDVI_doy2006305_aid0001,_250m_16_days_NDVI,aid0001,2006-11-01,76314.0,0.0234,0.999,"(0.0234,0.999)",0.5766934,0.1653692,0.027347,0.7157,0.999,0.5789,0.0525,0.4503
MOD13Q1_006__250m_16_days_NDVI_doy2006321_aid0001,_250m_16_days_NDVI,aid0001,2006-11-17,75740.0,0.0113,0.9974,"(0.0113,0.9974)",0.5688201,0.1830856,0.0335203,0.7119,0.9974,0.5742,0.0444,0.4449
MOD13Q1_006__250m_16_days_NDVI_doy2006337_aid0001,_250m_16_days_NDVI,aid0001,2006-12-03,75860.0,-0.0113,0.9988,"(-0.0113,0.9988)",0.6074354,0.1876624,0.0352172,0.7488,0.9988,0.63065,0.1729,0.5184
MOD13Q1_006__250m_16_days_NDVI_doy2006353_aid0001,_250m_16_days_NDVI,aid0001,2006-12-19,76492.0,0.0004,0.9992,"(0.0004,0.9992)",0.6029811,0.1855962,0.034446,0.7518,0.9992,0.6109,0.0661,0.4775
MOD13Q1_006__250m_16_days_NDVI_doy2007001_aid0001,_250m_16_days_NDVI,aid0001,2007-01-01,75613.0,0.0085,0.9994,"(0.0085,0.9994)",0.5862648,0.1922594,0.0369637,0.742,0.9994,0.6016,0.0426,0.4621
MOD13Q1_006__250m_16_days_NDVI_doy2007017_aid0001,_250m_16_days_NDVI,aid0001,2007-01-17,75885.0,0.005,0.9991,"(0.005,0.9991)",0.57916,0.1792014,0.0321131,0.7213,0.9991,0.5972,0.1081,0.476
MOD13Q1_006__250m_16_days_NDVI_doy2007033_aid0001,_250m_16_days_NDVI,aid0001,2007-02-02,75317.0,0.011,0.9992,"(0.011,0.9992)",0.3811573,0.2167047,0.0469609,0.5342,0.9992,0.3541,0.011,0.1966
MOD13Q1_006__250m_16_days_NDVI_doy2007049_aid0001,_250m_16_days_NDVI,aid0001,2007-02-18,75391.0,0.0076,0.9992,"(0.0076,0.9992)",0.5821573,0.1846389,0.0340915,0.7202,0.9992,0.5968,0.1052,0.4742
MOD13Q1_006__250m_16_days_NDVI_doy2007065_aid0001,_250m_16_days_NDVI,aid0001,2007-03-06,75893.0,0.0052,0.9993,"(0.0052,0.9993)",0.5298624,0.2064677,0.0426289,0.6978,0.9993,0.5514,0.0052,0.3915
MOD13Q1_006__250m_16_days_NDVI_doy2007081_aid0001,_250m_16_days_NDVI,aid0001,2007-03-22,76257.0,0.004,0.9986,"(0.004,0.9986)",0.5936396,0.1730876,0.0299593,0.726,0.9986,0.6165,0.1518,0.4963
MOD13Q1_006__250m_16_days_NDVI_doy2007097_aid0001,_250m_16_days_NDVI,aid0001,2007-04-07,75083.0,0.0113,0.9984,"(0.0113,0.9984)",0.5519429,0.2017814,0.0407157,0.7131,0.9984,0.5588,0.0113,0.4145
MOD13Q1_006__250m_16_days_NDVI_doy2007113_aid0001,_250m_16_days_NDVI,aid0001,2007-04-23,76485.0,0.0483,0.9906,"(0.0483,0.9906)",0.6583099,0.1196013,0.0143045,0.7647,0.9906,0.666,0.2666,0.5654
MOD13Q1_006__250m_16_days_NDVI_doy2007129_aid0001,_250m_16_days_NDVI,aid0001,2007-05-09,76503.0,0.1775,0.8965,"(0.1775,0.8965)",0.6126949,0.1365656,0.0186502,0.7369,0.8965,0.6113,0.1775,0.4982
MOD13Q1_006__250m_16_days_NDVI_doy2007145_aid0001,_250m_16_days_NDVI,aid0001,2007-05-25,76487.0,0.1704,0.9989,"(0.1704,0.9989)",0.607485,0.1417839,0.0201027,0.7331,0.9989,0.6085,0.1704,0.4914
MOD13Q1_006__250m_16_days_NDVI_doy2007161_aid0001,_250m_16_days_NDVI,aid0001,2007-06-10,76482.0,0.1745,0.951,"(0.1745,0.951)",0.5997112,0.144592,0.0209068,0.7278,0.951,0.6005,0.1745,0.4809
MOD13Q1_006__250m_16_days_NDVI_doy2007177_aid0001,_250m_16_days_NDVI,aid0001,2007-06-26,76503.0,0.173,0.8617,"(0.173,0.8617)",0.5586877,0.1414577,0.0200103,0.6772,0.8617,0.558,0.173,0.4429
MOD13Q1_006__250m_16_days_NDVI_doy2007193_aid0001,_250m_16_days_NDVI,aid0001,2007-07-12,76503.0,0.1544,0.8663,"(0.1544,0.8663)",0.5276703,0.1419417,0.0201474,0.6387,0.8663,0.5266,0.1544,0.4175
MOD13Q1_006__250m_16_days_NDVI_doy2007209_aid0001,_250m_16_days_NDVI,aid0001,2007-07-28,76498.0,0.1296,0.9874,"(0.1296,0.9874)",0.4904082,0.1378092,0.0189914,0.5904,0.8804,0.4872,0.1296,0.3882
MOD13Q1_006__250m_16_days_NDVI_doy2007225_aid0001,_250m_16_days_NDVI,aid0001,2007-08-13,76503.0,0.129,0.8607,"(0.129,0.8607)",0.4766174,0.133384,0.0177913,0.5704,0.8577,0.4743,0.129,0.3784
MOD13Q1_006__250m_16_days_NDVI_doy2007241_aid0001,_250m_16_days_NDVI,aid0001,2007-08-29,76503.0,0.1303,0.8563,"(0.1303,0.8563)",0.4493208,0.1210015,0.0146414,0.5301,0.7829,0.4471,0.1303,0.3615
MOD13Q1_006__250m_16_days_NDVI_doy2007257_aid0001,_250m_16_days_NDVI,aid0001,2007-09-14,76503.0,0.132,0.8653,"(0.132,0.8653)",0.4425206,0.1338753,0.0179226,0.53065,0.8104,0.4376,0.132,0.3441
MOD13Q1_006__250m_16_days_NDVI_doy2007273_aid0001,_250m_16_days_NDVI,aid0001,2007-09-30,76496.0,0.0563,0.9591,"(0.0563,0.9591)",0.4695524,0.1384327,0.0191636,0.5686,0.8728,0.4689,0.0631,0.3653
MOD13Q1_006__250m_16_days_NDVI_doy2007289_aid0001,_250m_16_days_NDVI,aid0001,2007-10-16,76275.0,0.0038,0.9992,"(0.0038,0.9992)",0.4812835,0.1552252,0.0240949,0.5943,0.9352,0.4802,0.023,0.3655
MOD13Q1_006__250m_16_days_NDVI_doy2007305_aid0001,_250m_16_days_NDVI,aid0001,2007-11-01,76503.0,0.0358,0.9257,"(0.0358,0.9257)",0.5368293,0.1376167,0.0189383,0.6373,0.9257,0.5364,0.1416,0.4361
MOD13Q1_006__250m_16_days_NDVI_doy2007321_aid0001,_250m_16_days_NDVI,aid0001,2007-11-17,76458.0,0.002,0.9819,"(0.002,0.9819)",0.5503571,0.1538869,0.0236812,0.671,0.9819,0.5556,0.0783,0.4338
MOD13Q1_006__250m_16_days_NDVI_doy2007337_aid0001,_250m_16_days_NDVI,aid0001,2007-12-03,75871.0,0.0057,0.9983,"(0.0057,0.9983)",0.4872769,0.2056668,0.0422988,0.6421,0.9983,0.4924,0.0057,0.3581
MOD13Q1_006__250m_16_days_NDVI_doy2007353_aid0001,_250m_16_days_NDVI,aid0001,2007-12-19,76499.0,0.0247,0.9984,"(0.0247,0.9984)",0.5525767,0.1873825,0.0351122,0.70285,0.9984,0.5503,0.0247,0.4197
MOD13Q1_006__250m_16_days_NDVI_doy2008001_aid0001,_250m_16_days_NDVI,aid0001,2008-01-01,75007.0,0.0041,0.9984,"(0.0041,0.9984)",0.5096443,0.202953,0.0411899,0.6555,0.9984,0.5063,0.0041,0.375
MOD13Q1_006__250m_16_days_NDVI_doy2008017_aid0001,_250m_16_days_NDVI,aid0001,2008-01-17,75263.0,0.0001,0.9986,"(0.0001,0.9986)",0.4419883,0.2126305,0.0452117,0.5939,0.9986,0.4408,0.0001,0.27805
MOD13Q1_006__250m_16_days_NDVI_doy2008033_aid0001,_250m_16_days_NDVI,aid0001,2008-02-02,75690.0,-0.0007,0.9991,"(-0.0007,0.9991)",0.5427112,0.1953551,0.0381636,0.6989,0.9991,0.5448,0.0037,0.4202
MOD13Q1_006__250m_16_days_NDVI_doy2008049_aid0001,_250m_16_days_NDVI,aid0001,2008-02-18,75446.0,0.0023,0.9992,"(0.0023,0.9992)",0.5342373,0.2001977,0.0400791,0.6766,0.9992,0.5444,0.047,0.424725
MOD13Q1_006__250m_16_days_NDVI_doy2008065_aid0001,_250m_16_days_NDVI,aid0001,2008-03-05,76483.0,0.0716,0.9648,"(0.0716,0.9648)",0.6282677,0.1373267,0.0188586,0.7544,0.9648,0.6283,0.1509,0.5117
MOD13Q1_006__250m_16_days_NDVI_doy2008081_aid0001,_250m_16_days_NDVI,aid0001,2008-03-21,75755.0,0.0022,0.9993,"(0.0022,0.9993)",0.2821538,0.1726932,0.0298229,0.3604,0.6644,0.2373,0.0022,0.1577
MOD13Q1_006__250m_16_days_NDVI_doy2008097_aid0001,_250m_16_days_NDVI,aid0001,2008-04-06,75600.0,0.0184,0.999,"(0.0184,0.999)",0.5666285,0.1922508,0.0369604,0.7186,0.999,0.57,0.0361,0.4454
MOD13Q1_006__250m_16_days_NDVI_doy2008113_aid0001,_250m_16_days_NDVI,aid0001,2008-04-22,75696.0,0.0157,0.9985,"(0.0157,0.9985)",0.5903374,0.1934333,0.0374164,0.7425,0.9985,0.6088,0.0883,0.4808
MOD13Q1_006__250m_16_days_NDVI_doy2008129_aid0001,_250m_16_days_NDVI,aid0001,2008-05-08,76503.0,0.1806,0.9311,"(0.1806,0.9311)",0.6312255,0.1354059,0.0183348,0.7561,0.9311,0.6309,0.1806,0.5163
MOD13Q1_006__250m_16_days_NDVI_doy2008145_aid0001,_250m_16_days_NDVI,aid0001,2008-05-24,76503.0,0.1847,0.8851,"(0.1847,0.8851)",0.6040479,0.1442291,0.020802,0.7347,0.8851,0.6031,0.1847,0.4823
MOD13Q1_006__250m_16_days_NDVI_doy2008161_aid0001,_250m_16_days_NDVI,aid0001,2008-06-09,76503.0,0.1622,0.9125,"(0.1622,0.9125)",0.5862468,0.150111,0.0225333,0.71855,0.9125,0.5845,0.1622,0.4621
MOD13Q1_006__250m_16_days_NDVI_doy2008177_aid0001,_250m_16_days_NDVI,aid0001,2008-06-25,76503.0,0.1454,0.8717,"(0.1454,0.8717)",0.5526361,0.1509971,0.0228001,0.679,0.8717,0.5494,0.1454,0.43055
MOD13Q1_006__250m_16_days_NDVI_doy2008193_aid0001,_250m_16_days_NDVI,aid0001,2008-07-11,76503.0,0.1455,0.8674,"(0.1455,0.8674)",0.5227275,0.1470359,0.0216196,0.6388,0.8674,0.5187,0.1455,0.4078
MOD13Q1_006__250m_16_days_NDVI_doy2008209_aid0001,_250m_16_days_NDVI,aid0001,2008-07-27,76503.0,0.1388,0.994,"(0.1388,0.994)",0.4923983,0.1382218,0.0191053,0.5936,0.8985,0.4887,0.1388,0.3902
MOD13Q1_006__250m_16_days_NDVI_doy2008225_aid0001,_250m_16_days_NDVI,aid0001,2008-08-12,76503.0,0.1294,0.8692,"(0.1294,0.8692)",0.476602,0.1385,0.0191823,0.5739,0.8692,0.472,0.1294,0.3755
MOD13Q1_006__250m_16_days_NDVI_doy2008241_aid0001,_250m_16_days_NDVI,aid0001,2008-08-28,76495.0,0.1361,0.877,"(0.1361,0.877)",0.4620291,0.1267315,0.0160609,0.5462,0.804,0.4586,0.1361,0.3743
MOD13Q1_006__250m_16_days_NDVI_doy2008257_aid0001,_250m_16_days_NDVI,aid0001,2008-09-13,76503.0,0.1405,0.848,"(0.1405,0.848)",0.45853,0.1241188,0.0154055,0.5406,0.7932,0.4554,0.1405,0.3722
MOD13Q1_006__250m_16_days_NDVI_doy2008273_aid0001,_250m_16_days_NDVI,aid0001,2008-09-29,76503.0,0.1582,0.8625,"(0.1582,0.8625)",0.4893591,0.1416713,0.0200708,0.5944,0.8625,0.4857,0.1582,0.384
MOD13Q1_006__250m_16_days_NDVI_doy2008289_aid0001,_250m_16_days_NDVI,aid0001,2008-10-15,76458.0,0.0331,0.9985,"(0.0331,0.9985)",0.5229039,0.150455,0.0226367,0.6387,0.9639,0.5229,0.0705,0.411225
MOD13Q1_006__250m_16_days_NDVI_doy2008305_aid0001,_250m_16_days_NDVI,aid0001,2008-10-31,76475.0,0.0328,0.9479,"(0.0328,0.9479)",0.5159717,0.1477608,0.0218333,0.629,0.9479,0.5148,0.0705,0.4052
MOD13Q1_006__250m_16_days_NDVI_doy2008321_aid0001,_250m_16_days_NDVI,aid0001,2008-11-16,75738.0,0.0046,0.9979,"(0.0046,0.9979)",0.4979814,0.1967277,0.0387018,0.651,0.9979,0.4996,0.0046,0.36
MOD13Q1_006__250m_16_days_NDVI_doy2008337_aid0001,_250m_16_days_NDVI,aid0001,2008-12-02,75933.0,-0.0202,0.9991,"(-0.0202,0.9991)",0.4705582,0.2145998,0.0460531,0.6343,0.9991,0.4783,-0.0202,0.3036
MOD13Q1_006__250m_16_days_NDVI_doy2008353_aid0001,_250m_16_days_NDVI,aid0001,2008-12-18,76503.0,0.0271,0.9974,"(0.0271,0.9974)",0.6278841,0.1341251,0.0179895,0.7443,0.9974,0.6342,0.1814,0.5189
MOD13Q1_006__250m_16_days_NDVI_doy2009001_aid0001,_250m_16_days_NDVI,aid0001,2009-01-01,76435.0,-0.0104,0.9964,"(-0.0104,0.9964)",0.635646,0.1426417,0.0203467,0.7559,0.9964,0.6448,0.1852,0.5275
MOD13Q1_006__250m_16_days_NDVI_doy2009017_aid0001,_250m_16_days_NDVI,aid0001,2009-01-17,75978.0,0.0265,0.9988,"(0.0265,0.9988)",0.615437,0.1771129,0.031369,0.7659,0.9988,0.6254,0.1012,0.5
